Time_Step,Target_Return,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
73714,0.000488820888761,-0.0010854233536046545,0.01750735240576011,0.589796569404099,0.7861066780041995,-0.10749664725224145,0.000599829317605694,0.32556659654050285,0.29804545764228885,0.5826908119326053,-0.47087311792467423,0.010246559022291433
73718,-0.0006482706810167,-0.002229229993416088,-0.02598477052581768,-0.3645412219168195,-1.0556435355756988,-0.9519029952253001,-0.009374735257058436,-0.37987109878387865,0.26350056426367413,-0.211542911635826,0.04543759980728877,-0.0013195029973267648
73722,-0.0214366450113166,-0.5479989860331114,0.12775249758168172,0.002630472221840219,-0.04222170897529802,-0.06099267584153109,3.7167428812919305,1.6884918277782466,-0.005809596765431701,1.2091831584438602,0.41452144045400036,-0.035685113267514355
73726,-0.0418425612451821,-0.5591168547749075,-0.0060949859625482865,0.5813101146007728,3.0042730910337005,-0.07392439188243875,-0.05674313808528643,0.5600882708333634,0.8650566846954495,1.1911205924734454,-0.20336662559626675,-0.017504295509540187
73730,0.0172905910868639,1.0712541784574785,0.0005713127269039628,1.0060737342467185,9.212696968548679,-0.0880629046686018,-0.01485840458317042,-0.27576409462354323,-1.1934188173831815,-1.4062521750964385,-0.5588304135509738,0.01623652639517832
73734,-0.0050141453066676,1.0349454855282785,-0.0004786820925881595,1.0425982146460393,-2.65724789979236,-0.08862622683068717,-0.01822262760781829,0.7249662572859691,-0.00874759236137734,0.38285885214666526,-0.31249228727906264,-0.01801405683806535
73738,-0.0382590850205107,-0.5888346293837238,0.00871101036656269,-1.2173456961022715,-0.950174509180452,-0.0047258967921506335,-0.014938903578643688,-0.053108734675175184,-0.03774242343129153,0.9987580903016302,-0.6886787009410259,-0.04709615124310146
73742,0.0148256265596341,0.4940841420336609,-0.008545472884817499,1.0871230698542755,2.212009912664553,-0.10978102911000882,0.010409019381084194,0.11426034272487513,-0.30828677687461664,0.17184605253012747,-0.26394258181884206,0.004988804035541666
73746,0.0138186843180763,2.552987812586678,0.011008099356028379,1.9311150950951912,-1.7181344620699917,-0.11215285469114261,0.0022002804245321323,0.42240106163537255,-1.2094590740165205,-0.42908029601740566,-0.9678321831014938,0.00610044726225954
73750,0.0026095439836837,-0.02236667312814267,0.04021420924267846,-0.9360449410945155,-1.5146757090338676,-0.0837882119042716,-0.001914123911003093,-0.3902433957809559,0.5519906385820684,0.574112391789901,0.08218454448762377,0.01058704201959047
73754,0.0133134612303035,1.4429512148222479,-0.0028391456342261013,0.5994422625662941,-0.3079627609752061,-0.09717637529089705,0.01336890823020749,-0.14115433300673727,-0.5600704949920257,-0.6308485701679651,-0.06673697113656103,-0.0020397701372027264
73758,0.0119968362298641,-1.0271245942818235,-0.0156821577340463,-0.7535348242785849,-3.0851294090532964,0.42889709082749905,0.0005098884913082849,-0.7975758318281958,1.137528018031316,1.547700398923216,0.5738957347186773,0.00893376246661794
73762,0.0003733924947562,-0.533581129231136,0.0017842152172151946,-1.0028627827450192,-0.12298677713391627,-0.07447747440398132,-0.020071193124028417,-0.8040339906509603,0.5903919377326458,-0.23249587357400434,0.32495460331580545,0.004346470777486975
73766,0.0,-0.004141438056694875,0.008389187039199067,-0.609996692049755,0.18306234503933,-0.07908055402548775,-0.015189509808495448,1.2116277354504066,-0.6279164308015975,-0.6458059063743652,0.16292296421635794,-0.00017180434963376317
73770,-0.0058585314248203,0.03331985093605665,0.0016742225978727337,0.019247048443839017,-0.021984091834709566,-0.06632976024527241,-0.04778020315555446,-0.05821473244292037,-0.04624179313716817,-0.0011915624504120342,-0.008043588067311654,0.006545323563560986
73774,-0.0055116898090027,-0.03158645184307936,0.0018483929241488344,-0.17258174780543706,0.6415839385399288,-0.06925750264277403,-0.012538482072300924,2.6973998937655086,0.2900439117502251,0.18632539252445585,-0.020942649669779122,-0.014191104763028246
73778,0.0009731208529212,-0.02852795024461963,-0.00567241646597385,-0.15317525063239584,-0.3340054302498145,-0.9609113345699564,0.002608053396124789,-0.38336705686848943,0.5760610567386071,1.1715242597357207,-0.14068422725806237,-0.009545475574590125
73782,0.0159012460255847,0.46748305232482634,0.01806035829177435,0.6129887114329188,-0.8015306564916715,-0.1096259120281203,-0.028510542244220814,1.062618704436595,-0.3063944992785897,-0.403209280043224,0.42293216010254325,0.012667692896956871
73786,0.011688421260557,0.4629597842149482,-0.00990346748606406,0.4010623292816764,-1.524416777382857,-0.07686619542672068,0.014582395348913871,-1.4080958256046565,0.2839888575330031,-0.8398523042674104,0.3330550293885064,0.030875396172155966
73790,-0.0127882869838797,-0.019514670817789306,-0.018042436521250413,-0.7206454535769846,-0.5221046335724047,-0.07662772336334914,0.003273395701118017,0.230328180156751,0.276648762588702,-0.4214112550728949,0.10673907441786416,0.009139189969293682
73794,-0.0111578241957695,-0.03815000621607788,-0.006798670685468908,-0.26950077520650334,1.9387061804777728,-0.12999928293584645,0.0009434238844815831,0.19714179978706614,0.010218742452483255,0.7518043288826902,-0.38589374808855964,-0.023899406981568345
73798,-0.0134139078906627,0.9339406040826268,0.008891971607092061,-0.03323181236824191,0.7794603457783033,-0.7992682332938653,-0.0009299376152087655,1.5135809964310671,-0.30447569509133166,-0.6418405536410163,-0.6678059370739495,-0.02887675854512802
73802,0.0050587563087125,1.427976854628823,1.1845200265950946,1.02941244863128,1.5273934164447744,-0.11307694021547753,0.5960150606319594,-0.07510307788293655,-0.6161677393488639,-1.2485280917269916,-0.19454698628117667,-0.0046334140057185955
73806,0.0109716391449045,0.43639483461835177,0.02124294940920694,0.49695711229395273,-1.6331863438866758,-0.09591093024029758,-0.00496441070441154,0.13043015487208573,0.6091326948863597,0.9614638759867007,0.10593682366152248,-0.0006180166363129874
73810,0.0026353184422145,-0.5114098266862874,-0.002179609983704211,-0.48979318521225623,-0.5956517801168552,-0.10663854702649084,-0.04474122422696422,-0.8871555307955368,0.2848797894223446,0.3771132077849489,0.5452048181537043,-0.004041228734260376
73814,-0.0004839667770615,0.0019194619594324024,-0.0041048331602186,-0.5302673978819279,-0.2478100107814896,-0.10152267407022285,-0.011468045592909556,-0.7800140839423001,-0.2934042123200039,-0.017188142787303122,0.002857205293818935,-0.001988832969352148
73818,0.0044531768119452,-0.006200374780059702,-0.0013221391258624263,0.23575613655270333,-0.4115151135081209,0.017882565686240116,-0.02678435893643321,-0.23105556370962912,0.2693819089671479,0.18494259067959973,-0.7044260992817175,0.0034712607812848618
73822,0.0172295115131698,0.47372466609182284,0.001705950748578858,0.000569550458385742,-0.8513413757459954,-0.08067554817204217,0.018199968739879287,1.231762200815884,-0.5897388135373095,-0.6034361223478389,-0.44236519674749014,0.020602771582089195
73826,-0.0012747798242772,0.4467383653028021,0.0520406622977978,-0.2393671690818056,-1.4771840729649446,-0.11932727108240368,-0.04793686547884222,-0.1907136528232203,0.23481154648391434,0.7872613705698742,0.8156187674799553,-0.01920229384249954
73830,-0.0063839245851629,0.4881225452044194,-0.009092070559891287,0.1552461349040136,0.8854246361142684,-0.08817815700540182,-0.01015906214139511,-0.5644883246733331,-0.6182765474555875,-0.6409943611802807,-0.3103546225982191,0.016531378544182126
73834,-0.0057409415327189,0.4089461124729758,-0.021057506077999104,0.2267519482958261,0.4072800737654713,-0.06157425669482415,-0.011444921495030253,-0.6932307912714877,-0.29805010555037487,-0.634437612545611,-0.31402200031415656,-0.007177144609904659
73838,-0.0007822719394124,0.4523630282491135,-0.0029602197664117813,0.3495485749659736,0.5810746856848336,0.3391304407491897,-0.017668372570590153,-0.09296815015952775,-0.6412523409650344,-0.6524564861714226,0.07736661629704385,-0.011044401301367886
73842,0.0017020228353889,0.8958196789160306,0.040098410248588116,-0.04015894149175889,-0.48002445400760285,-0.10750838310605439,-0.03433945328162287,0.40740156725597354,0.2180143703995216,0.17111850585044233,0.0924584245566626,0.004108330275324699
73846,-0.0143060081954459,-0.46590439212011825,0.016176353857727345,-0.212590874508856,-0.6039506289180194,-0.08438028945849914,-0.01618615747116155,0.036831078585500845,-0.018823972136270645,0.5771408026294291,0.472082208637863,-0.004799247738307831
73850,0.0014807014304161,0.43501293457491746,0.0003323278048327394,0.4022865850506196,2.227002615386353,-0.09272663540944168,0.0036259790413772945,1.0072981664035296,-0.016899994019306416,-0.024249081783949578,-0.12632055675131937,-0.00026354524421801995
73854,-0.0018456884848011,-0.045904511271987816,0.020070500366763135,-0.23707680136938616,-0.5511314677717135,-0.09143651776250598,-0.009590590500818775,-0.1645497009361396,-0.043719940289595846,0.8133087020075864,0.5659174876832583,0.005968451661490496
73858,-0.0254848900161407,0.4053134623183416,-0.0059393643318411075,-0.1359736210281877,-0.23812813640101843,-0.3302710780999395,-0.01910319059750941,-0.0032493542331022314,0.3147740732092573,-0.03661727473164487,0.7458983831485659,-0.031142047490972574
73862,-0.0211898332484207,1.2879889424659754,0.03966568805416244,0.8556031461141109,3.1904960115758976,-0.12179944683735455,-0.030595566264638562,-0.5330880003253448,-0.3020264687710262,-1.2219008386988446,-0.39153630996152594,-0.030896609801613177
73866,0.0267950261126321,0.43919157600581693,-0.007311604905971416,0.31382688912273227,0.7258942341717677,-0.06106068720333044,-0.013461128348826373,-0.6166942356148498,-0.280873129551271,-0.24058812620940548,0.623496725916661,0.01672410860920718
73870,-0.0174273121332704,0.37755533130017627,0.02294792225720167,-0.09750723129169597,-1.9818221089416899,-0.10275690914966103,-0.0013177509424402152,-0.6672585015131536,0.2557423703733225,0.5902291756689011,-0.10599087902067052,-0.009930618692014816
73874,-0.0029208740450646,-0.03582953459165237,-0.0027868968458002246,0.17257368434200454,0.7887678378392468,-0.09210780444514031,0.018476141372833644,0.5990482425375278,-0.3021482171059971,-1.4545604824520382,-0.16395611096193505,0.022336294110305396
73878,0.0136757331192633,-0.023407417323040726,-0.003827226501989848,0.165594065787697,0.18521293090412463,-0.4365474989020028,-0.00785497533598313,0.7082252537359744,-0.5990632355266449,-0.20553528174444435,-0.455013880373142,0.015327130486492585
73882,0.0,-0.0257933902625852,-0.02210324435875219,0.155721127371014,-1.6239627096493747,-0.12817240130781848,0.022235340624078816,-0.22289413815005404,-0.02844848914867572,-0.631122178315532,0.19883289106292343,-0.003932727228159406
73886,0.0,0.0010485467571337524,0.01473149156070269,-0.04523245445251425,-0.002516861383002368,-0.10769123460345037,0.00657748493460268,-0.12714367295862772,0.0001186385150410852,-0.036955120955309805,-0.042044445015499955,-0.02423282509964154
73890,0.0,0.40761609971710777,0.028142749630414157,-0.6197657807652408,-0.008174724249131782,-0.07798505050255243,-0.02329975486599866,-0.038871739753633464,-0.0174021314717962,-0.029437981465096724,-0.03736356971447229,0.013450600066020548
73894,-0.0225905925804767,-0.08278883062607288,-1.0236291046011545,0.0012503739372944885,-0.028004546484131584,-0.09443482335177626,-2.365493936185124,-0.048723638483491996,-0.02245139477687878,-0.04547542025069378,-0.002164696671346944,-0.03208566809021615
73898,0.0125359346035535,-0.004019193762952514,-0.0007445100923707733,0.4343062381818046,2.01958198623396,-0.10021112607950827,0.004395206591337884,-0.04162679636305986,-0.03257022582964607,-0.25982174156231697,-0.7809906121032414,0.02644152983371392
73902,0.0115001058254388,-0.009569132230065183,-0.02317647287223082,-0.5181285669422958,-1.3727801342358676,-0.09473936646402677,0.02072058919314027,-0.5292895981103258,0.9004483866047464,1.1700742421319839,0.11558696196336121,0.005992805842704878
73906,0.0068393662400598,-0.44210443288064044,0.009733344898267595,-0.0044069023700559415,-0.6038667587314671,-0.30590977928572083,0.02890469789512721,0.2804307079032182,-0.022782251463246472,-0.036255090565797135,-0.06727520894032837,0.016475322483404057
73910,-0.0221640228020273,-0.9324852893627618,0.006336366956381037,-1.0115600346980291,-0.682117418016448,-0.09245667299685938,0.01275278561411844,-0.7660017758700246,-0.028793290472700992,0.7848506705015509,0.06075705038032459,-0.02050309056329108
73914,0.0033310173527511,-0.006835357048603764,-0.0224073526295419,0.43084034666424553,1.504582424585994,-0.10771926878177943,-0.014660946251141326,0.08850795932435451,-0.31927233670148447,-1.242090269867013,-0.6662766666732128,0.012457982104409907
73918,0.0165885212551149,-0.03342750461100844,-0.006128072171691386,-0.2667665946271643,0.14930466772520382,-0.10930408302041981,-0.03156945076305108,-0.04098718554118045,-0.0011705998157494693,0.14955077801532568,0.5771607116322479,0.018301950968338625
73922,-0.0055406194889038,-0.031577282432529184,0.022550645747659834,-0.7765975568311961,-0.7440486758336108,-0.07572038237777202,-0.037234650062097294,-0.09845283807594198,0.27842233764076674,0.36221260942584305,0.852617664363305,-0.02112654542071914
73926,0.0082168801872393,-0.48543514382928227,0.01582174249818474,-0.22146520727070357,-0.17390456341010352,-0.20693034503886484,0.01218146371762971,1.3160028041985843,0.874360409771164,-0.2297186070218017,0.5337935678267135,0.0007571855844516577
73930,-0.0028908218745022,-0.46532502761058897,0.021037355734052327,-0.7114081128995295,-1.1143860968478192,-0.09167550061114987,0.02933480840155344,0.02019275790900823,0.5525020572226153,0.7575675785704247,0.08799414596168541,-0.0015689976859745401
73934,0.0080763223621077,-0.44511563657391434,0.02854009472975165,-0.3577211600815903,-0.7548454321276886,-0.08173225628514097,0.0034335859278157707,-0.08918043507276385,-0.014775532269400555,-0.20507200689299826,0.08445451263375581,-0.006626111473572047
73938,0.0106051441272713,-0.016043982191408717,-0.02863090002868607,-0.43240540436831515,-0.5877180729583049,-0.10645195861449178,-0.008352169640225747,0.78562760440536,-0.3256582121647597,0.18212373933498985,-0.46080891221215614,0.010307709551694228
73942,0.0008310203745819,-0.4449509318812232,-0.020191296006979918,-0.33736980463269906,-1.0028046512688176,-0.06377862306124864,0.008266860953939695,0.8048175951683652,0.5891137027159095,-0.2391435055466965,0.09827649784844854,-0.0027572009760385655
73946,-0.0057425779413078,-0.018445212054832603,0.011606938234941013,-0.4011299163365107,0.24889801105278092,-0.0006689155305544545,-0.007555893233156566,-0.2118621487044166,0.5709083084711496,0.9614514637615014,0.7396247491325739,0.0010389059179693495
73950,-0.0085731804710458,0.4133526269781455,0.01971341747556471,0.753658267834563,0.25407235491393226,-0.07793934643261312,0.01383476318823195,0.6667796424555895,0.25491278657119376,0.9894845853453725,-0.06256662448899705,-0.0024696303069527544
73954,5.617525182039568e-05,-0.030285685054313276,-0.02689063227311704,-0.016883833795977,0.6633664916343103,-0.09542924798393777,-0.007136831749436032,1.5057541339670772,0.0032124355960392696,0.7248923646596604,-0.05712585457834042,0.007781494283873351
73958,-0.0134708956183451,-0.022146770679341957,0.010693221882170763,0.24496407681676532,-0.4292391864468554,-0.1275428148938504,-0.01778530019616753,1.0842865935197368,0.3005119716682509,0.4044778174199669,-0.29381766445741453,-0.015451183294240669
73962,0.0018354334726678,-0.034116993581055896,0.004818288234200847,0.43516608124706424,1.1868477106731825,-0.06744528599993055,-0.015716636232093434,-0.3331208934791304,-0.3213915498203617,0.34153590450345317,0.004744763563266538,0.020959821528018396
73966,0.0103801291583682,-0.04136769957443989,0.01161743323531716,0.5015291449821152,-0.12744490959578647,-0.5866419011741771,0.02343329573522436,2.3634570737903067,-0.021108684485888932,0.5817710928986907,0.0877003340767184,0.017658319308299544
73970,0.0011130162199066,0.43282012055976626,-0.011987034215784812,-0.33976390030521064,-1.1199231564023193,-0.10677702165721431,-0.024976281917596502,-0.5916164999973568,0.28824566296225224,-0.6490714598745014,0.08315769021544184,0.008703288534353024
73974,-0.0082212439071443,0.39116361984782233,-0.008445451976488461,0.059676007678865314,-0.6680212041393138,-0.0922123453344602,-0.006644064391900852,-0.5799497554651614,-0.31103357766707823,-0.8378558108915571,-0.034520475761484024,0.0024934439018002297
73978,0.0025458022179105,1.300777478942342,0.018113069304590203,0.1774331194950894,0.3726973267222282,-0.11709967282494482,-0.030750257288262823,-0.8250302244601377,-0.030782941407799025,-0.22775027236968187,0.1741523494203464,0.006174291184203665
73982,-0.0072319031675897,-0.021809782893363935,-0.810644653175052,0.08328837247372525,-0.34891845648965897,-0.08641880934363806,2.319643259556167,0.004235581294696721,-0.28985274466587896,0.3644203027454468,-0.5206218337544012,-0.0050134156200336965
73986,-0.0022562397993906,0.43197109801095146,0.018220360141716418,-0.2148873785251359,0.3616255078194622,-0.7281222443994648,-0.029073014120645262,0.7548160188345685,0.2612842117074255,-0.02916024990646132,0.20237074668608795,-0.004230222601445335
73990,0.0127298319338295,0.823945499051676,-0.008556963386417548,0.3892688678455662,-0.053527064282022516,-0.09342150549989946,0.011990159511228622,-0.20283700056631654,-0.28785985013902726,-0.5934962948770612,0.17190287380011182,0.031200859142753147
73994,0.0034519950696622,0.38134635453949484,-0.01561844631403037,-0.07341943855188125,-0.8621176896186911,-0.1006746149727776,-0.02989597763657581,0.5691549503798186,-2.6312963372117013e-05,0.16025448287882285,0.48534147767237973,0.015556206084052695
73998,-0.0002656912197197,-0.02599540130749445,-0.029389870100136814,-0.2618134168489929,-0.04457109289906973,-0.06635858913008764,-0.03520492288038524,1.2176740308683789,0.2923277605250866,-0.032073565864979475,0.39179779035195167,0.0014757956839612477
74002,0.0096356042161504,-0.02816039017667952,0.010553255898892938,-0.000840208501535258,-0.062022305093357086,-0.09656771919249921,-0.017519456059692746,-0.0730305695532798,-0.2833152243523327,0.3987755049779857,-0.7317243372248253,-0.0071065144702127225
74006,0.0093270009795039,-0.4500733798544856,0.027971737004363617,-0.2762252080441908,-1.160791704847532,-0.01742865996404324,0.0011405075135378613,0.5147866817683925,0.5796898938814279,0.5169517270984747,0.8608006653451035,-0.004225491879074514
74010,0.001706175115176,-0.446245662087853,0.009358005282353863,-0.18499366119259417,-0.17211003782216208,-0.13115056839577258,-0.02909168231811394,-0.09360142212958066,-0.30506613350447476,-0.6293885887210987,0.05151198114586097,0.015937507701010784
74014,0.0008831316934816,-0.49240957473721947,0.014105336574084033,-0.10606886151056341,-0.5043701684762038,-0.05809487484934528,-0.020239598151216603,0.1023218950988882,-0.5867850390961437,-0.04733584681495019,-0.27058857530791675,-0.0006022259896677475
74018,-0.0068656799596488,-0.4596552665977968,0.022665399976038707,-0.25644467436815255,0.2539536259337657,-0.06347298647305213,0.007264909972522307,1.104542411907747,-0.01709907431609937,0.5639365880283007,0.06353614822258433,-0.013403741071993784
74022,0.0040523361876279,-0.0006322404497539347,-0.006543131392149744,-0.06867815066766547,1.4890784062946163,-0.12204315621510342,-5.775848016328737e-05,2.121226024958557,0.8669994196923952,1.592026501973326,0.11829914002492861,-0.002191571428840477
74026,-0.000856210055265,-0.018543047612490877,-0.011694546625177186,0.09525153584441254,-1.059635631260227,-0.9027503333405544,0.01684251051877572,-1.3071346339508303,-0.33368608547922096,0.18142327266385602,0.006431241188065867,-0.017426420088498384
74030,-0.0026356975373117,0.011401006654820228,-0.0011113568655870421,-0.05691034194573165,0.0033884458107050035,-0.09262067095140186,-0.04303684626495759,-0.12087588898352762,-0.3081284573936323,0.35609597295494416,0.0011796025116857598,0.01946994172959422
74034,0.007359590175901,0.38354202788857955,0.012981393920556956,0.40157578107902164,-0.0007307860485069213,-0.09094394421839057,-0.0030048452042829394,1.1428722647323846,-0.3103356894354767,-1.017118699119982,-0.10602355099533765,-0.002723843068453454
74038,-0.0031406635129493,-0.024887678312420322,0.018151214193895718,-0.06497671899142334,-0.2869846392424295,-0.08899402077589948,0.010460542797123837,0.24775933766900568,0.30910369379696456,-0.03189913113077007,0.335738941166633,0.00027808301309367343
74042,0.0032431094088002,-0.04119958838589843,-0.009734112330214248,-0.09196336860031169,0.11334614484105894,-0.06573094855619986,-0.021505308016395885,-0.36015284035814055,-0.3033429561915633,-0.044274618973766784,-0.07725429107507098,-0.00026066309310146703
74046,-0.0020252522464269,0.4423758295658817,0.0037396354549811485,0.7748350295261819,-0.6004534281369612,-0.11421681252432406,-0.0030930785188769024,1.3780327603012985,-0.2886168100590252,-1.042626090271153,-0.09602116506719348,0.003435554508947515
74050,-0.002360028182485,-0.03946910722231278,-0.016849651129132608,0.062082596205995974,-0.07677509500086206,-0.0412032784301231,-0.01547147358386911,-0.31651844682763786,-0.6080366665123008,-0.6470936817449228,-0.4158298039214698,0.011304982436782313
74054,0.0,0.38121603102979085,0.010008581281346863,0.31344936407824664,0.6557307794519407,-0.0752957544413082,-0.004846393887256141,-2.3367363704412267,-0.8801401499828894,-1.018218776369892,-1.1299720409700622,0.012044951586084386
74058,-0.0116315837392639,-0.008081598687135576,-0.014605356346806028,0.01574877095328205,-0.026598511572433925,-0.11007016722882085,0.008798574348585452,-0.04558527272440226,-0.017430748474405594,-0.024143841849011003,0.012893573292283179,-0.009923196188636501
74062,0.012615911702766,1.68242664305358,-0.013371312162214743,1.8276373376734725,3.022235933379308,-0.050208359892049255,-0.02195682248481431,-0.08271532971492963,-1.4771140021663063,-3.2255757389718567,-0.4995460902245943,0.029100147778955678
74066,-0.0069033368781207,0.38847797736833173,-0.041275249074608444,-0.9370166504998609,-1.5708130501298352,-0.4770440302913013,-0.034045636169309244,-1.3725236571382602,0.5694316363390888,1.3766994768011922,0.5404623791338364,0.0010908431980690908
74070,0.0107907640756419,0.7847822359309292,-0.0015337684429153372,-0.062314950295366336,0.3664471702839736,-0.11426961690224842,-0.0005366819121144363,-0.30981008326300724,0.2635519698799102,-0.26664815379508816,-0.5188942642792307,0.0037074589957596963
74074,0.0044695950894616,-0.40157661230419417,5.021677289951154,-0.7318813925459449,-1.6558311970667288,-0.08780210017857337,-1.8648940665842118,-1.805953985446799,0.5957115904129806,1.1992869979265868,-0.5062340338247587,0.0007058023592526248
74078,0.0007023711683356,-0.43060957559295393,-0.00465471863140078,-0.5420213122236622,-0.6542575640633255,-0.10312847313731914,0.0013721581607787714,0.18968330874505868,0.8894982716261899,0.9895885046573337,-0.44679034669588974,0.013979866911784027
74082,0.0085308831756656,-0.026157970141283238,-0.021408240009674496,0.029469934700562625,-0.32327322111797996,-0.09721095369353468,0.0024299422877607727,0.21074541311294182,0.26789859471761196,-0.41527774215085106,0.28308621055016053,-0.017174647204730074
74086,-0.0007144506972109,-0.06608776477488812,0.029551462488151145,-0.506261342797559,-0.7410882452680017,-0.41386603055650323,0.0377758188578762,-1.1148797378908717,0.3091113352391226,0.9440332651781311,-0.33193584812595256,0.001981286853896051
74090,0.0031210606659344,0.38723408283062877,-0.02021351491736985,-0.01930000361349056,0.5066921918460406,-0.10698917053244769,-0.017906457707146724,1.3242632966451509,-0.30883601987827153,-0.8622446857257845,0.5148878552020462,0.018240043263306617
74094,0.0010681475490628,0.3817541338979182,0.053248996995334946,0.09963135404524967,0.0361713481439348,-0.07721321300864589,0.009481271187371663,1.5050575659441947,-0.5894075325860283,-0.06303317781313478,-0.059262415984160995,-0.0006513932923874058
74098,0.0017418322369011,-0.031663486692710775,0.026507748980805258,-0.5200564144699124,0.12362765130778815,-0.08853681919091169,-0.03301014532772491,-0.4730861227316981,0.554855535737522,0.5661292346044965,0.0961796167369612,0.000914736248907958
74102,-0.004034177279463,-0.04963000427572875,-0.02895508766257004,-0.08724657847372877,-0.02099647522473349,-0.1099908378692442,-0.014859084769725505,0.019656405054093183,-0.016774512107751376,-0.05205848206201072,0.08862416106252102,0.008026535663030038
74106,0.0024684618120292,-0.4113067877381611,0.006760988795914009,-0.4042252019448486,0.574243830645081,0.1383353734304969,-0.004538062412864776,0.45355534386905294,-0.30914432017334087,0.3750714366036031,0.08484106813966263,0.01467202191211947
74110,-0.0010175922059649,-0.012031270992175132,0.0076188533407118226,-0.19702626736165507,-0.815082108915834,-0.051334982588466055,-0.013071898745559188,0.06311524443961442,-0.05018772983207544,-0.8208392505744277,0.0817897473608743,0.0021656486951012843
